"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","HRWKD","TOT","HR_WKD","A","2010",1831,
"POL","HRWKD","TOT","HR_WKD","A","2011",1822,
"POL","HRWKD","TOT","HR_WKD","A","2012",1822,
"POL","HRWKD","TOT","HR_WKD","A","2013",1817,
"POL","HRWKD","TOT","HR_WKD","A","2014",1822,
"POL","HRWKD","TOT","HR_WKD","A","2015",1862,
"POL","HRWKD","TOT","HR_WKD","A","2016",1831,
"POL","HRWKD","TOT","HR_WKD","A","2017",1808,
"POL","HRWKD","TOT","HR_WKD","A","2018",1785,
"POL","HRWKD","TOT","HR_WKD","A","2019",1781,
"POL","HRWKD","TOT","HR_WKD","A","2020",1766,
"PRT","HRWKD","TOT","HR_WKD","A","2000",1770,
"PRT","HRWKD","TOT","HR_WKD","A","2001",1755,
"PRT","HRWKD","TOT","HR_WKD","A","2002",1749,
"PRT","HRWKD","TOT","HR_WKD","A","2003",1742,
"PRT","HRWKD","TOT","HR_WKD","A","2004",1748,
"PRT","HRWKD","TOT","HR_WKD","A","2005",1750,
"PRT","HRWKD","TOT","HR_WKD","A","2006",1739,
"PRT","HRWKD","TOT","HR_WKD","A","2007",1755,
"PRT","HRWKD","TOT","HR_WKD","A","2008",1743,
"PRT","HRWKD","TOT","HR_WKD","A","2009",1743,
"PRT","HRWKD","TOT","HR_WKD","A","2010",1746,
"PRT","HRWKD","TOT","HR_WKD","A","2011",1724,
"PRT","HRWKD","TOT","HR_WKD","A","2012",1708,
"PRT","HRWKD","TOT","HR_WKD","A","2013",1718,
"PRT","HRWKD","TOT","HR_WKD","A","2014",1725,
"PRT","HRWKD","TOT","HR_WKD","A","2015",1732,
"PRT","HRWKD","TOT","HR_WKD","A","2016",1737,
"PRT","HRWKD","TOT","HR_WKD","A","2017",1727,
"PRT","HRWKD","TOT","HR_WKD","A","2018",1738,
"PRT","HRWKD","TOT","HR_WKD","A","2019",1745,
"PRT","HRWKD","TOT","HR_WKD","A","2020",1613,
"SVK","HRWKD","TOT","HR_WKD","A","2000",1816,
"SVK","HRWKD","TOT","HR_WKD","A","2001",1801,
"SVK","HRWKD","TOT","HR_WKD","A","2002",1754,
"SVK","HRWKD","TOT","HR_WKD","A","2003",1698,
"SVK","HRWKD","TOT","HR_WKD","A","2004",1742,
"SVK","HRWKD","TOT","HR_WKD","A","2005",1769,
"SVK","HRWKD","TOT","HR_WKD","A","2006",1774,
"SVK","HRWKD","TOT","HR_WKD","A","2007",1791,
"SVK","HRWKD","TOT","HR_WKD","A","2008",1793,
"SVK","HRWKD","TOT","HR_WKD","A","2009",1780,
"SVK","HRWKD","TOT","HR_WKD","A","2010",1805,
"SVK","HRWKD","TOT","HR_WKD","A","2011",1793,
"SVK","HRWKD","TOT","HR_WKD","A","2012",1789,
"SVK","HRWKD","TOT","HR_WKD","A","2013",1772,
"SVK","HRWKD","TOT","HR_WKD","A","2014",1760,
"SVK","HRWKD","TOT","HR_WKD","A","2015",1754,
"SVK","HRWKD","TOT","HR_WKD","A","2016",1740,
"SVK","HRWKD","TOT","HR_WKD","A","2017",1714,
"SVK","HRWKD","TOT","HR_WKD","A","2018",1704,
"SVK","HRWKD","TOT","HR_WKD","A","2019",1692,
"SVK","HRWKD","TOT","HR_WKD","A","2020",1572,
"ESP","HRWKD","TOT","HR_WKD","A","2000",1752.8,
"ESP","HRWKD","TOT","HR_WKD","A","2001",1762.1,
"ESP","HRWKD","TOT","HR_WKD","A","2002",1763.6,
"ESP","HRWKD","TOT","HR_WKD","A","2003",1754.6,
"ESP","HRWKD","TOT","HR_WKD","A","2004",1739.9,
"ESP","HRWKD","TOT","HR_WKD","A","2005",1723.7,
"ESP","HRWKD","TOT","HR_WKD","A","2006",1713.7,
"ESP","HRWKD","TOT","HR_WKD","A","2007",1701.3,
"ESP","HRWKD","TOT","HR_WKD","A","2008",1710.1,
"ESP","HRWKD","TOT","HR_WKD","A","2009",1715.8,
"ESP","HRWKD","TOT","HR_WKD","A","2010",1705.8,
"ESP","HRWKD","TOT","HR_WKD","A","2011",1710.7,
"ESP","HRWKD","TOT","HR_WKD","A","2012",1696.7,
"ESP","HRWKD","TOT","HR_WKD","A","2013",1689.8,
"ESP","HRWKD","TOT","HR_WKD","A","2014",1690.6,
"ESP","HRWKD","TOT","HR_WKD","A","2015",1694.2,
"ESP","HRWKD","TOT","HR_WKD","A","2016",1701.5,
"ESP","HRWKD","TOT","HR_WKD","A","2017",1692.4,
"ESP","HRWKD","TOT","HR_WKD","A","2018",1698.9,
"ESP","HRWKD","TOT","HR_WKD","A","2019",1687.7,
"ESP","HRWKD","TOT","HR_WKD","A","2020",1577.2,
"SWE","HRWKD","TOT","HR_WKD","A","2000",1486,
"SWE","HRWKD","TOT","HR_WKD","A","2001",1465,
"SWE","HRWKD","TOT","HR_WKD","A","2002",1445,
"SWE","HRWKD","TOT","HR_WKD","A","2003",1432,
"SWE","HRWKD","TOT","HR_WKD","A","2004",1454,
"SWE","HRWKD","TOT","HR_WKD","A","2005",1453,
"SWE","HRWKD","TOT","HR_WKD","A","2006",1451,
"SWE","HRWKD","TOT","HR_WKD","A","2007",1463,
"SWE","HRWKD","TOT","HR_WKD","A","2008",1472,
"SWE","HRWKD","TOT","HR_WKD","A","2009",1459,
"SWE","HRWKD","TOT","HR_WKD","A","2010",1484,
"SWE","HRWKD","TOT","HR_WKD","A","2011",1484,
"SWE","HRWKD","TOT","HR_WKD","A","2012",1472,
"SWE","HRWKD","TOT","HR_WKD","A","2013",1464,
"SWE","HRWKD","TOT","HR_WKD","A","2014",1465,
"SWE","HRWKD","TOT","HR_WKD","A","2015",1466,
"SWE","HRWKD","TOT","HR_WKD","A","2016",1478,
"SWE","HRWKD","TOT","HR_WKD","A","2017",1466,
"SWE","HRWKD","TOT","HR_WKD","A","2018",1466,
"SWE","HRWKD","TOT","HR_WKD","A","2019",1452,
"SWE","HRWKD","TOT","HR_WKD","A","2020",1424,
"CHE","HRWKD","TOT","HR_WKD","A","2000",1712.7,
"CHE","HRWKD","TOT","HR_WKD","A","2001",1672.8,
"CHE","HRWKD","TOT","HR_WKD","A","2002",1651.3,
"CHE","HRWKD","TOT","HR_WKD","A","2003",1664.5,
"CHE","HRWKD","TOT","HR_WKD","A","2004",1695,
"CHE","HRWKD","TOT","HR_WKD","A","2005",1690,
"CHE","HRWKD","TOT","HR_WKD","A","2006",1679.2,
"CHE","HRWKD","TOT","HR_WKD","A","2007",1668.9,
"CHE","HRWKD","TOT","HR_WKD","A","2008",1659.5,
"CHE","HRWKD","TOT","HR_WKD","A","2009",1650.8,
"CHE","HRWKD","TOT","HR_WKD","A","2010",1611,
"CHE","HRWKD","TOT","HR_WKD","A","2011",1608,
"CHE","HRWKD","TOT","HR_WKD","A","2012",1593,
"CHE","HRWKD","TOT","HR_WKD","A","2013",1573,
"CHE","HRWKD","TOT","HR_WKD","A","2014",1564,
"CHE","HRWKD","TOT","HR_WKD","A","2015",1577,
"CHE","HRWKD","TOT","HR_WKD","A","2016",1577,
"CHE","HRWKD","TOT","HR_WKD","A","2017",1559,
"CHE","HRWKD","TOT","HR_WKD","A","2018",1551,
"CHE","HRWKD","TOT","HR_WKD","A","2019",1549,
"CHE","HRWKD","TOT","HR_WKD","A","2020",1495,
"TUR","HRWKD","TOT","HR_WKD","A","2000",1937,
"TUR","HRWKD","TOT","HR_WKD","A","2001",1942,
"TUR","HRWKD","TOT","HR_WKD","A","2002",1943,
"TUR","HRWKD","TOT","HR_WKD","A","2003",1943,
"TUR","HRWKD","TOT","HR_WKD","A","2004",1918,
"TUR","HRWKD","TOT","HR_WKD","A","2005",1936,
"TUR","HRWKD","TOT","HR_WKD","A","2006",1944,
"TUR","HRWKD","TOT","HR_WKD","A","2007",1911,
"TUR","HRWKD","TOT","HR_WKD","A","2008",1900,
"TUR","HRWKD","TOT","HR_WKD","A","2009",1881,
"TUR","HRWKD","TOT","HR_WKD","A","2010",1877,
"TUR","HRWKD","TOT","HR_WKD","A","2011",1864,
"TUR","HRWKD","TOT","HR_WKD","A","2012",1855,
"TUR","HRWKD","TOT","HR_WKD","A","2013",1832,
"GBR","HRWKD","TOT","HR_WKD","A","2000",1558,
"GBR","HRWKD","TOT","HR_WKD","A","2001",1563,
"GBR","HRWKD","TOT","HR_WKD","A","2002",1543,
"GBR","HRWKD","TOT","HR_WKD","A","2003",1534,
"GBR","HRWKD","TOT","HR_WKD","A","2004",1534,
"GBR","HRWKD","TOT","HR_WKD","A","2005",1544,
"GBR","HRWKD","TOT","HR_WKD","A","2006",1536,
"GBR","HRWKD","TOT","HR_WKD","A","2007",1541,
"GBR","HRWKD","TOT","HR_WKD","A","2008",1525,
"GBR","HRWKD","TOT","HR_WKD","A","2009",1516,
"GBR","HRWKD","TOT","HR_WKD","A","2010",1507,
"GBR","HRWKD","TOT","HR_WKD","A","2011",1515,
"GBR","HRWKD","TOT","HR_WKD","A","2012",1531,
"GBR","HRWKD","TOT","HR_WKD","A","2013",1534,
"GBR","HRWKD","TOT","HR_WKD","A","2014",1542,
"GBR","HRWKD","TOT","HR_WKD","A","2015",1525,
"GBR","HRWKD","TOT","HR_WKD","A","2016",1541,
"GBR","HRWKD","TOT","HR_WKD","A","2017",1536,
"GBR","HRWKD","TOT","HR_WKD","A","2018",1536,
"GBR","HRWKD","TOT","HR_WKD","A","2019",1537,
"GBR","HRWKD","TOT","HR_WKD","A","2020",1367,
"USA","HRWKD","TOT","HR_WKD","A","2000",1832,
"USA","HRWKD","TOT","HR_WKD","A","2001",1811,
"USA","HRWKD","TOT","HR_WKD","A","2002",1806,
"USA","HRWKD","TOT","HR_WKD","A","2003",1796,
"USA","HRWKD","TOT","HR_WKD","A","2004",1798,
"USA","HRWKD","TOT","HR_WKD","A","2005",1794,
"USA","HRWKD","TOT","HR_WKD","A","2006",1796,
"USA","HRWKD","TOT","HR_WKD","A","2007",1795,
"USA","HRWKD","TOT","HR_WKD","A","2008",1786,
"USA","HRWKD","TOT","HR_WKD","A","2009",1761,
"USA","HRWKD","TOT","HR_WKD","A","2010",1772,
"USA","HRWKD","TOT","HR_WKD","A","2011",1778,
"USA","HRWKD","TOT","HR_WKD","A","2012",1782,
"USA","HRWKD","TOT","HR_WKD","A","2013",1780,
"USA","HRWKD","TOT","HR_WKD","A","2014",1782,
"USA","HRWKD","TOT","HR_WKD","A","2015",1783,
"USA","HRWKD","TOT","HR_WKD","A","2016",1778,
"USA","HRWKD","TOT","HR_WKD","A","2017",1778,
"USA","HRWKD","TOT","HR_WKD","A","2018",1782,
"USA","HRWKD","TOT","HR_WKD","A","2019",1777,
"USA","HRWKD","TOT","HR_WKD","A","2020",1767,
"CHL","HRWKD","TOT","HR_WKD","A","2000",2263,
"CHL","HRWKD","TOT","HR_WKD","A","2001",2242,
"CHL","HRWKD","TOT","HR_WKD","A","2002",2250,
"CHL","HRWKD","TOT","HR_WKD","A","2003",2235,
"CHL","HRWKD","TOT","HR_WKD","A","2004",2232,
"CHL","HRWKD","TOT","HR_WKD","A","2005",2157,
"CHL","HRWKD","TOT","HR_WKD","A","2006",2165,
"CHL","HRWKD","TOT","HR_WKD","A","2007",2128,
"CHL","HRWKD","TOT","HR_WKD","A","2008",2095,
"CHL","HRWKD","TOT","HR_WKD","A","2009",2074,
"CHL","HRWKD","TOT","HR_WKD","A","2010",2069.8,
"CHL","HRWKD","TOT","HR_WKD","A","2011",2050.2,
"CHL","HRWKD","TOT","HR_WKD","A","2012",2027.4,
"CHL","HRWKD","TOT","HR_WKD","A","2013",2021.3,
"CHL","HRWKD","TOT","HR_WKD","A","2014",1994.4,
"CHL","HRWKD","TOT","HR_WKD","A","2015",1993.7,
"CHL","HRWKD","TOT","HR_WKD","A","2016",1977.5,
"CHL","HRWKD","TOT","HR_WKD","A","2017",1963.1,
"CHL","HRWKD","TOT","HR_WKD","A","2018",1955.5,
"CHL","HRWKD","TOT","HR_WKD","A","2019",1929.5,
"CHL","HRWKD","TOT","HR_WKD","A","2020",1825.3,
"EST","HRWKD","TOT","HR_WKD","A","2000",1884,
"EST","HRWKD","TOT","HR_WKD","A","2001",1877,
"EST","HRWKD","TOT","HR_WKD","A","2002",1879,
"EST","HRWKD","TOT","HR_WKD","A","2003",1884,
"EST","HRWKD","TOT","HR_WKD","A","2004",1892,
"EST","HRWKD","TOT","HR_WKD","A","2005",1913,
"EST","HRWKD","TOT","HR_WKD","A","2006",1906,
"EST","HRWKD","TOT","HR_WKD","A","2007",1903,
"EST","HRWKD","TOT","HR_WKD","A","2008",1874,
"EST","HRWKD","TOT","HR_WKD","A","2009",1745,
"EST","HRWKD","TOT","HR_WKD","A","2010",1785,
"EST","HRWKD","TOT","HR_WKD","A","2011",1827,
"EST","HRWKD","TOT","HR_WKD","A","2012",1796,
"EST","HRWKD","TOT","HR_WKD","A","2013",1777,
"EST","HRWKD","TOT","HR_WKD","A","2014",1771,
"EST","HRWKD","TOT","HR_WKD","A","2015",1763,
"EST","HRWKD","TOT","HR_WKD","A","2016",1767,
"EST","HRWKD","TOT","HR_WKD","A","2017",1768,
"EST","HRWKD","TOT","HR_WKD","A","2018",1724,
"EST","HRWKD","TOT","HR_WKD","A","2019",1711,
"EST","HRWKD","TOT","HR_WKD","A","2020",1654,
"ISR","HRWKD","TOT","HR_WKD","A","2000",2032.9,
"ISR","HRWKD","TOT","HR_WKD","A","2001",1996.1,
"ISR","HRWKD","TOT","HR_WKD","A","2002",2014.3,
"ISR","HRWKD","TOT","HR_WKD","A","2003",1997.5,
"ISR","HRWKD","TOT","HR_WKD","A","2004",1975,
"ISR","HRWKD","TOT","HR_WKD","A","2005",1966.4,
"ISR","HRWKD","TOT","HR_WKD","A","2006",1955,
"ISR","HRWKD","TOT","HR_WKD","A","2007",1966.5,
"ISR","HRWKD","TOT","HR_WKD","A","2008",1963.3,
"ISR","HRWKD","TOT","HR_WKD","A","2009",1962.5,
"ISR","HRWKD","TOT","HR_WKD","A","2010",1956.5,
"ISR","HRWKD","TOT","HR_WKD","A","2011",1947.2,
"ISR","HRWKD","TOT","HR_WKD","A","2012",1918.8,
"ISR","HRWKD","TOT","HR_WKD","A","2013",1908.2,
"ISR","HRWKD","TOT","HR_WKD","A","2014",1894.5,
"ISR","HRWKD","TOT","HR_WKD","A","2015",1895.4,
"ISR","HRWKD","TOT","HR_WKD","A","2016",1922.1,
"ISR","HRWKD","TOT","HR_WKD","A","2017",1918,
"ISR","HRWKD","TOT","HR_WKD","A","2018",1910.1,
"ISR","HRWKD","TOT","HR_WKD","A","2019",1898.1,
"ISR","HRWKD","TOT","HR_WKD","A","2020",1782.5,
"RUS","HRWKD","TOT","HR_WKD","A","2000",1982,
"RUS","HRWKD","TOT","HR_WKD","A","2001",1980,
"RUS","HRWKD","TOT","HR_WKD","A","2002",1982,
"RUS","HRWKD","TOT","HR_WKD","A","2003",1993,
"RUS","HRWKD","TOT","HR_WKD","A","2004",1993,
"RUS","HRWKD","TOT","HR_WKD","A","2005",1989,
"RUS","HRWKD","TOT","HR_WKD","A","2006",1998,
"RUS","HRWKD","TOT","HR_WKD","A","2007",1999,
"RUS","HRWKD","TOT","HR_WKD","A","2008",1997,
"RUS","HRWKD","TOT","HR_WKD","A","2009",1974,
"RUS","HRWKD","TOT","HR_WKD","A","2010",1976,
"RUS","HRWKD","TOT","HR_WKD","A","2011",1979,
"RUS","HRWKD","TOT","HR_WKD","A","2012",1982,
"RUS","HRWKD","TOT","HR_WKD","A","2013",1980,
"RUS","HRWKD","TOT","HR_WKD","A","2014",1985,
"RUS","HRWKD","TOT","HR_WKD","A","2015",1978,
"RUS","HRWKD","TOT","HR_WKD","A","2016",1974,
"RUS","HRWKD","TOT","HR_WKD","A","2017",1979,
"RUS","HRWKD","TOT","HR_WKD","A","2018",1970,
"RUS","HRWKD","TOT","HR_WKD","A","2019",1965,
"RUS","HRWKD","TOT","HR_WKD","A","2020",1874,
"SVN","HRWKD","TOT","HR_WKD","A","2000",1710.1,
"SVN","HRWKD","TOT","HR_WKD","A","2001",1695.9,
"SVN","HRWKD","TOT","HR_WKD","A","2002",1720.5,
"SVN","HRWKD","TOT","HR_WKD","A","2003",1723.8,
"SVN","HRWKD","TOT","HR_WKD","A","2004",1736.5,
"SVN","HRWKD","TOT","HR_WKD","A","2005",1696.6,
"SVN","HRWKD","TOT","HR_WKD","A","2006",1667.4,
"SVN","HRWKD","TOT","HR_WKD","A","2007",1654.9,
"SVN","HRWKD","TOT","HR_WKD","A","2008",1673.5,
"SVN","HRWKD","TOT","HR_WKD","A","2009",1679,
"SVN","HRWKD","TOT","HR_WKD","A","2010",1680.3,
"SVN","HRWKD","TOT","HR_WKD","A","2011",1663.4,
"SVN","HRWKD","TOT","HR_WKD","A","2012",1644.3,
"SVN","HRWKD","TOT","HR_WKD","A","2013",1662.2,
"SVN","HRWKD","TOT","HR_WKD","A","2014",1681.8,
"SVN","HRWKD","TOT","HR_WKD","A","2015",1687.3,
"SVN","HRWKD","TOT","HR_WKD","A","2016",1652.4,
"SVN","HRWKD","TOT","HR_WKD","A","2017",1621.5,
"SVN","HRWKD","TOT","HR_WKD","A","2018",1598.7,
"SVN","HRWKD","TOT","HR_WKD","A","2019",1601.4,
"SVN","HRWKD","TOT","HR_WKD","A","2020",1514.6,
"OECD","HRWKD","TOT","HR_WKD","A","2000",1825,
"OECD","HRWKD","TOT","HR_WKD","A","2001",1811,
"OECD","HRWKD","TOT","HR_WKD","A","2002",1807,
"OECD","HRWKD","TOT","HR_WKD","A","2003",1798,
"OECD","HRWKD","TOT","HR_WKD","A","2004",1798,
"OECD","HRWKD","TOT","HR_WKD","A","2005",1793,
"OECD","HRWKD","TOT","HR_WKD","A","2006",1792,
"OECD","HRWKD","TOT","HR_WKD","A","2007",1789,
"OECD","HRWKD","TOT","HR_WKD","A","2008",1787,
"OECD","HRWKD","TOT","HR_WKD","A","2009",1753,
"OECD","HRWKD","TOT","HR_WKD","A","2010",1772,
"OECD","HRWKD","TOT","HR_WKD","A","2011",1771,
"OECD","HRWKD","TOT","HR_WKD","A","2012",1770,
"OECD","HRWKD","TOT","HR_WKD","A","2013",1765,
"OECD","HRWKD","TOT","HR_WKD","A","2014",1764,
"OECD","HRWKD","TOT","HR_WKD","A","2015",1764,
"OECD","HRWKD","TOT","HR_WKD","A","2016",1763,
"OECD","HRWKD","TOT","HR_WKD","A","2017",1756,
"OECD","HRWKD","TOT","HR_WKD","A","2018",1753,
"OECD","HRWKD","TOT","HR_WKD","A","2019",1743,
"OECD","HRWKD","TOT","HR_WKD","A","2020",1687,
"LVA","HRWKD","TOT","HR_WKD","A","2000",1728,
"LVA","HRWKD","TOT","HR_WKD","A","2001",1738,
"LVA","HRWKD","TOT","HR_WKD","A","2002",1695,
"LVA","HRWKD","TOT","HR_WKD","A","2003",1686,
"LVA","HRWKD","TOT","HR_WKD","A","2004",1643,
"LVA","HRWKD","TOT","HR_WKD","A","2005",1666,
"LVA","HRWKD","TOT","HR_WKD","A","2006",1668,
"LVA","HRWKD","TOT","HR_WKD","A","2007",1643,
"LVA","HRWKD","TOT","HR_WKD","A","2008",1751,
"LVA","HRWKD","TOT","HR_WKD","A","2009",1707,
"LVA","HRWKD","TOT","HR_WKD","A","2010",1692,
"LVA","HRWKD","TOT","HR_WKD","A","2011",1707,
"LVA","HRWKD","TOT","HR_WKD","A","2012",1692,
"LVA","HRWKD","TOT","HR_WKD","A","2013",1686,
"LVA","HRWKD","TOT","HR_WKD","A","2014",1695,
"LVA","HRWKD","TOT","HR_WKD","A","2015",1663,
"LVA","HRWKD","TOT","HR_WKD","A","2016",1664,
"LVA","HRWKD","TOT","HR_WKD","A","2017",1650,
"LVA","HRWKD","TOT","HR_WKD","A","2018",1661,
"LVA","HRWKD","TOT","HR_WKD","A","2019",1631,
"LVA","HRWKD","TOT","HR_WKD","A","2020",1577,
"LTU","HRWKD","TOT","HR_WKD","A","2000",1630,
"LTU","HRWKD","TOT","HR_WKD","A","2001",1617,
"LTU","HRWKD","TOT","HR_WKD","A","2002",1591,
"LTU","HRWKD","TOT","HR_WKD","A","2003",1577,
"LTU","HRWKD","TOT","HR_WKD","A","2004",1659,
"LTU","HRWKD","TOT","HR_WKD","A","2005",1659,
"LTU","HRWKD","TOT","HR_WKD","A","2006",1655,
"LTU","HRWKD","TOT","HR_WKD","A","2007",1681,
"LTU","HRWKD","TOT","HR_WKD","A","2008",1707,
"LTU","HRWKD","TOT","HR_WKD","A","2009",1645,
"LTU","HRWKD","TOT","HR_WKD","A","2010",1697,
"LTU","HRWKD","TOT","HR_WKD","A","2011",1674,
"LTU","HRWKD","TOT","HR_WKD","A","2012",1672,
"LTU","HRWKD","TOT","HR_WKD","A","2013",1657,
"LTU","HRWKD","TOT","HR_WKD","A","2014",1650,
"LTU","HRWKD","TOT","HR_WKD","A","2015",1673,
"LTU","HRWKD","TOT","HR_WKD","A","2016",1694,
"LTU","HRWKD","TOT","HR_WKD","A","2017",1657,
"LTU","HRWKD","TOT","HR_WKD","A","2018",1664,
"LTU","HRWKD","TOT","HR_WKD","A","2019",1665,
"LTU","HRWKD","TOT","HR_WKD","A","2020",1595,
"CRI","HRWKD","TOT","HR_WKD","A","2000",2362,
"CRI","HRWKD","TOT","HR_WKD","A","2001",2329,
"CRI","HRWKD","TOT","HR_WKD","A","2002",2357,
"CRI","HRWKD","TOT","HR_WKD","A","2003",2350,
"CRI","HRWKD","TOT","HR_WKD","A","2004",2369,
"CRI","HRWKD","TOT","HR_WKD","A","2005",2352,
"CRI","HRWKD","TOT","HR_WKD","A","2006",2360,
"CRI","HRWKD","TOT","HR_WKD","A","2007",2387,
"CRI","HRWKD","TOT","HR_WKD","A","2008",2392,
"CRI","HRWKD","TOT","HR_WKD","A","2009",2348,
"CRI","HRWKD","TOT","HR_WKD","A","2010",2243.1,
"CRI","HRWKD","TOT","HR_WKD","A","2011",2285.3,
"CRI","HRWKD","TOT","HR_WKD","A","2012",2233.4,
"CRI","HRWKD","TOT","HR_WKD","A","2013",2140.6,
"CRI","HRWKD","TOT","HR_WKD","A","2014",2121.7,
"CRI","HRWKD","TOT","HR_WKD","A","2015",2148.2,
"CRI","HRWKD","TOT","HR_WKD","A","2016",2204.7,
"CRI","HRWKD","TOT","HR_WKD","A","2017",2178.9,
"CRI","HRWKD","TOT","HR_WKD","A","2018",2121,
"CRI","HRWKD","TOT","HR_WKD","A","2019",2059.6,
"CRI","HRWKD","TOT","HR_WKD","A","2020",1913.2,
"BGR","HRWKD","TOT","HR_WKD","A","2000",1640,
"BGR","HRWKD","TOT","HR_WKD","A","2001",1652,
"BGR","HRWKD","TOT","HR_WKD","A","2002",1651,
"BGR","HRWKD","TOT","HR_WKD","A","2003",1641,
"BGR","HRWKD","TOT","HR_WKD","A","2004",1664,
"BGR","HRWKD","TOT","HR_WKD","A","2005",1659,
"BGR","HRWKD","TOT","HR_WKD","A","2006",1654,
"BGR","HRWKD","TOT","HR_WKD","A","2007",1655,
"BGR","HRWKD","TOT","HR_WKD","A","2008",1694,
"BGR","HRWKD","TOT","HR_WKD","A","2009",1646,
"BGR","HRWKD","TOT","HR_WKD","A","2010",1645,
"BGR","HRWKD","TOT","HR_WKD","A","2011",1644,
"BGR","HRWKD","TOT","HR_WKD","A","2012",1644,
"BGR","HRWKD","TOT","HR_WKD","A","2013",1645,
"BGR","HRWKD","TOT","HR_WKD","A","2014",1644,
"BGR","HRWKD","TOT","HR_WKD","A","2015",1644,
"BGR","HRWKD","TOT","HR_WKD","A","2016",1644,
"BGR","HRWKD","TOT","HR_WKD","A","2017",1643,
"BGR","HRWKD","TOT","HR_WKD","A","2018",1645,
"BGR","HRWKD","TOT","HR_WKD","A","2019",1645,
"BGR","HRWKD","TOT","HR_WKD","A","2020",1605,
"COL","HRWKD","TOT","HR_WKD","A","2015",2194,
"COL","HRWKD","TOT","HR_WKD","A","2016",2191,
"COL","HRWKD","TOT","HR_WKD","A","2017",2170,
"COL","HRWKD","TOT","HR_WKD","A","2018",2181,
"COL","HRWKD","TOT","HR_WKD","A","2019",2172,
"HRV","HRWKD","TOT","HR_WKD","A","2000",1922,
"HRV","HRWKD","TOT","HR_WKD","A","2001",1923,
"HRV","HRWKD","TOT","HR_WKD","A","2002",1923,
"HRV","HRWKD","TOT","HR_WKD","A","2003",1924,
"HRV","HRWKD","TOT","HR_WKD","A","2004",1926,
"HRV","HRWKD","TOT","HR_WKD","A","2005",1926,
"HRV","HRWKD","TOT","HR_WKD","A","2006",1928,
"HRV","HRWKD","TOT","HR_WKD","A","2007",1930,
"HRV","HRWKD","TOT","HR_WKD","A","2008",1931,
"HRV","HRWKD","TOT","HR_WKD","A","2009",1928,
"HRV","HRWKD","TOT","HR_WKD","A","2010",1942,
"HRV","HRWKD","TOT","HR_WKD","A","2011",1939,
"HRV","HRWKD","TOT","HR_WKD","A","2012",1923,
"HRV","HRWKD","TOT","HR_WKD","A","2013",1908,
"HRV","HRWKD","TOT","HR_WKD","A","2014",1891,
"HRV","HRWKD","TOT","HR_WKD","A","2015",1827,
"HRV","HRWKD","TOT","HR_WKD","A","2016",1834,
"HRV","HRWKD","TOT","HR_WKD","A","2017",1824,
"HRV","HRWKD","TOT","HR_WKD","A","2018",1811,
"HRV","HRWKD","TOT","HR_WKD","A","2019",1838,
"HRV","HRWKD","TOT","HR_WKD","A","2020",1834,
"CYP","HRWKD","TOT","HR_WKD","A","2000",1926,
"CYP","HRWKD","TOT","HR_WKD","A","2001",1951,
"CYP","HRWKD","TOT","HR_WKD","A","2002",1923,
"CYP","HRWKD","TOT","HR_WKD","A","2003",1916,
"CYP","HRWKD","TOT","HR_WKD","A","2004",1879,
"CYP","HRWKD","TOT","HR_WKD","A","2005",1847,
"CYP","HRWKD","TOT","HR_WKD","A","2006",1833,
"CYP","HRWKD","TOT","HR_WKD","A","2007",1862,
"CYP","HRWKD","TOT","HR_WKD","A","2008",1868,
"CYP","HRWKD","TOT","HR_WKD","A","2009",1847,
"CYP","HRWKD","TOT","HR_WKD","A","2010",1845,
"CYP","HRWKD","TOT","HR_WKD","A","2011",1847,
"CYP","HRWKD","TOT","HR_WKD","A","2012",1845,
"CYP","HRWKD","TOT","HR_WKD","A","2013",1810,
"CYP","HRWKD","TOT","HR_WKD","A","2014",1815,
"CYP","HRWKD","TOT","HR_WKD","A","2015",1824,
"CYP","HRWKD","TOT","HR_WKD","A","2016",1840,
"CYP","HRWKD","TOT","HR_WKD","A","2017",1821,
"CYP","HRWKD","TOT","HR_WKD","A","2018",1809,
"CYP","HRWKD","TOT","HR_WKD","A","2019",1805,
"CYP","HRWKD","TOT","HR_WKD","A","2020",1698,
"MLT","HRWKD","TOT","HR_WKD","A","2000",2246,
"MLT","HRWKD","TOT","HR_WKD","A","2001",2156,
"MLT","HRWKD","TOT","HR_WKD","A","2002",2217,
"MLT","HRWKD","TOT","HR_WKD","A","2003",2197,
"MLT","HRWKD","TOT","HR_WKD","A","2004",2098,
"MLT","HRWKD","TOT","HR_WKD","A","2005",2167,
"MLT","HRWKD","TOT","HR_WKD","A","2006",2175,
"MLT","HRWKD","TOT","HR_WKD","A","2007",2171,
"MLT","HRWKD","TOT","HR_WKD","A","2008",2184,
"MLT","HRWKD","TOT","HR_WKD","A","2009",2190,
"MLT","HRWKD","TOT","HR_WKD","A","2010",2136,
"MLT","HRWKD","TOT","HR_WKD","A","2011",2069,
"MLT","HRWKD","TOT","HR_WKD","A","2012",2037,
"MLT","HRWKD","TOT","HR_WKD","A","2013",2017,
"MLT","HRWKD","TOT","HR_WKD","A","2014",1971,
"MLT","HRWKD","TOT","HR_WKD","A","2015",1955,
"MLT","HRWKD","TOT","HR_WKD","A","2016",2038,
